time,"Average fuel consumption (MPG)","Average fuel consumption (total) (MPG)","Average fuel consumption 10 sec (MPG)","Average speed (mph)","Calculated instant fuel consumption (MPG)","Calculated instant fuel rate (gal./h)","Distance travelled (miles)","Distance travelled (total) (miles)","Engine RPM (rpm)","Fuel economizer (based on fuel system status and throttle position) ()","Fuel used (gallon)","Fuel used (total) (gallon)","Fuel used price ($)","Fuel used price (total) ($)","Instant engine power (based on fuel consumption) (hp)","MAF air flow rate (g/sec)","Oxygen sensor 1 Wide Range Current (mA) (mA)","Oxygen sensor 1 Wide Range Equivalence ratio ()","Throttle position (%)","Vehicle acceleration (g)","Vehicle speed (mph)",
07:58:36.605,0,31.8900126354098,,,,0.173179785844751,,,,,0.00224974655959764,0.356640234182255,0.00860145602130966,1.35,1.8863100762457,1.95,,,,,,
07:58:36.715,,,,0,0,,0,11.373243681587,,,,,,,,,,,,0,0,
07:58:36.832,,,,,,,,,727,,,,,,,,,,,,,
07:58:36.954,,,,,,,,,,,,,,,,,-0.015625,14.70363825,,,,
07:58:37.199,,,,,,,,,,1,,,,,,,,,10.5882352941176,,,
07:58:37.374,0,31.8867465125982,,,,0.171001141202862,,,,,0.00228627680905223,0.35667676443171,0.0087411221240494,1.35,1.86257982781915,1.93,,,,,,
07:58:37.523,,,,0,0,,0,11.373243681587,,,,,,,,,,,,0,0,
07:58:37.643,,,,,,,,,734,,,,,,,,,,,,,
07:58:37.765,,,,,,,,,,,,,,,,,-0.01171875,14.7130536,,,,
07:58:38.040,,,,,,,,,,1,,,,,,,,,10.5882352941176,,,
07:58:38.173,0,31.8833225367637,,,,0.172662610716375,,,,,0.00232458061571279,0.35671506823837,0.00888756906805469,1.35,1.88067689769036,1.95,,,,,,
07:58:38.276,,,,0,0,,0,11.373243681587,,,,,,,,,,,,0,0,
07:58:38.391,,,,,,,,,731,,,,,,,,,,,,,
07:58:38.512,,,,,,,,,,,,,,,,,0.01953125,14.9166045,,,,
07:58:38.784,,,,,,,,,,1,,,,,,,,,10.5882352941176,,,
07:58:38.912,0,31.8801972854064,,,,0.170306469289707,,,,,0.00235954979238332,0.356750037415041,0.00902126672121914,1.35,1.85501331754154,1.95,,,,,,
07:58:39.111,,,,0,0,,0,11.373243681587,,,,,,,,,,,,0,0,
07:58:39.239,,,,,,,,,732,,,,,,,,,,,,,
07:58:39.373,,,,,,,,,,,,,,,,,-0.02734375,14.65162965,,,,
07:58:39.598,,,,,,,,,,1,,,,,,,,,10.9803921568627,,,
07:58:39.733,0,31.875976571995,,,,0.207174594576392,,,,,0.00240678723667112,0.356797274859329,0.00920186964196471,1.35,2.25658856999569,2.33,,,,,,
07:58:39.870,,,,0,0,,0,11.373243681587,,,,,,,,,,,,0,0,
07:58:39.995,,,,,,,,,968,,,,,,,,,,,,,
07:58:40.126,,,,,,,,,,,,,,,,,-0.02734375,14.69556795,,,,
07:58:40.346,,,,,,,,,,1,,,,,,,,,11.3725490196078,,,
07:58:40.486,0,31.8716855846693,,,,0.229604236932333,,,,,0.00245482399896322,0.356845311621621,0.00938552859523609,1.35,2.50089687755144,2.59,,,,,,
07:58:40.650,,,,0,0,,0,11.373243681587,,,,,,,,,,,,0,0,
07:58:40.809,,,,,,,,,998,,,,,,,,,,,,,
07:58:40.924,,,,,,,,,,,,,,,,,0.12109375,15.64068975,,,,
07:58:41.162,,,,,,,,,,1,,,,,,,,,11.3725490196078,,,
07:58:41.297,0,31.8664630345432,,,,0.259875418467241,,,,,0.00251330687876074,0.356903794501418,0.00960912618956594,1.35,2.83061685307069,3.12,,,,,,
07:58:41.395,,,,0,0,,0,11.373243681587,,,,,,,,,,,,0,0,
07:58:41.522,,,,,,,,,950,,,,,,,,,,,,,
07:58:41.653,,,,,,,,,,,,,,,,,0.03125,15.03272715,,,,
07:58:41.893,,,,,,,,,,1,,,,,,,,,11.7647058823529,,,
07:58:41.998,0,31.8619408815747,,,,0.259986015929657,,,,,0.00256396209652517,0.356954449719183,0.00980279628364467,1.35,2.83182150352539,3,,,,,,
07:58:42.180,,,,0,0,,0,11.373243681587,,,,,,,,,,,,0,0,
07:58:42.338,,,,,,,,,1029,,,,,,,,,,,,,
07:58:42.496,,,,,,,,,,,,,,,,,-0.0078125,14.7578886,,,,
07:58:42.715,,,,,,,,,,1,,,,,,,,,10.5882352941176,,,
07:58:42.843,0,31.8582966321155,,,,0.17390357396978,,,,,0.00260479387969899,0.356995281502356,0.00995890844025316,1.35,1.8941937263302,1.97,,,,,,
07:58:42.972,,,,0,0,,0,11.373243681587,,,,,,,,,,,,0,0,
07:58:43.072,,,,,,,,,986,,,,,,,,,,,,,
07:58:43.376,,,,,,,,,,1,,,,,,,,,10.9803921568627,,,
07:58:43.519,0,31.8551303885013,,,,0.188910481368187,,,,,0.00264027745853046,0.357030765081188,0.0100945728071995,1.35,2.05765206819626,2.14,,,,,,
07:58:43.656,,,,0,0,,0,11.373243681587,,,,,,,,,,,,0,0,
07:58:43.771,,,,,,,,,1042,,,,,,,,,,,,,
07:58:44.142,,,,,,,,,,1,,,,,,,,,11.3725490196078,,,
07:58:44.243,0,31.8513798689036,,,,0.209213944318974,,,,,0.00268231805102398,0.357072805673681,0.01025530660448,1.35,2.27880158954446,2.37,,,,,,
07:58:44.382,,,,0,0,,0,11.373243681587,,,,,,,,,,,,0,0,
07:58:44.483,,,,,,,,,1053,,,,,,,,,,,,,
07:58:44.602,,,,,,,,,,,,,,,,,-0.015625,14.723814,,,,
07:58:44.848,,,,,,,,,,1,,,,,,,,,11.3725490196078,,,
07:58:44.971,0,31.8474994089248,,,,0.21500693099164,,,,,0.002725825602878,0.357116313225535,0.0104216490274835,1.35,2.34189999955175,2.43,,,,,,
07:58:45.081,,,,0,0,,0,11.373243681587,,,,,,,,,,,,0,0,
07:58:45.206,,,,,,,,,953,,,,,,,,,,,,,
07:58:45.379,,,,,,,,,,,,,,,,,0.0078125,14.858319,,,,
07:58:45.676,,,,,,,,,,1,,,,,,,,,10.9803921568627,,,
07:58:45.785,0,31.843770726098,,,,0.185003219475986,,,,,0.00276764142537401,0.357158129048032,0.0105815234616325,1.35,2.01509336284946,2.11,,,,,,
07:58:45.897,,,,0,0,,0,11.373243681587,,,,,,,,,,,,0,0,
07:58:46.013,,,,,,,,,857,,,,,,,,,,,,,
07:58:46.139,,,,,,,,,,,,,,,,,-0.05078125,14.5919991,,,,
07:58:46.369,,,,,,,,,,1,,,,,,,,,10.5882352941176,,,
07:58:46.467,0,31.8408328742547,,,,0.174095011161696,,,,,0.00280059526398414,0.357191082886642,0.0107075158727906,1.35,1.89627889985273,1.95,,,,,,
07:58:46.588,,,,0,0,,0,11.373243681587,,,,,,,,,,,,0,0,
07:58:46.709,,,,,,,,,769,,,,,,,,,,,,,
07:58:46.840,,,,,,,,,,,,,,,,,-0.08984375,14.45704575,,,,
07:58:47.267,0,31.8373846184117,,,,0.173917891944421,,,,,0.00283928205479363,0.357229769677451,0.0108554270800925,1.35,1.89434968067387,1.93,,,,,,
07:58:47.469,,,,,,,,,720,,,,,,,,,,,,,
07:58:47.572,,,,,,,,,,,,,,,,,-0.05078125,14.5686849,,,,
07:58:47.761,,,,,,,,,,1,,,,,,,,,10.1960784313725,,,
07:58:47.896,0,31.8347550728603,,,,0.169008272625914,,,,,0.00286878917521984,0.357259276797877,0.010968241653618,1.35,1.84087309074823,1.89,,,,,,
07:58:47.991,,,,0,0,,0,11.373243681587,,,,,,,,,,,,0,0,
07:58:48.192,,,,,,,,,,,,,,,,,-0.01953125,14.6906361,,,,
07:58:48.417,,,,,,,,,,1,,,,,,,,,10.1960784313725,,,
07:58:48.584,0,31.8318845056068,,,,0.168492086750498,,,,,0.00290100645663216,0.35729149407929,0.0110914179856417,1.35,1.8352506873409,1.9,,,,,,
07:58:48.742,,,,0,0,,0,11.373243681587,,,,,,,,,,,,0,0,
07:58:48.865,,,,,,,,,717,,,,,,,,,,,,,
07:58:48.983,,,,,,,,,,,,,,,,,0.00390625,14.76551055,,,,
07:58:49.230,,,,,,,,,,1,,,,,,,,,10.1960784313725,,,
07:58:49.364,0,31.8287170243204,,,,0.164108465655282,,,,,0.00293656284177944,0.357327050464437,0.0112273607129753,1.35,1.78750337894683,1.86,,,,,,
07:58:49.461,,,,0,0,,0,11.373243681587,,,,,,,,,,,,0,0,
07:58:49.601,,,,,,,,,714,,,,,,,,,,,,,
07:58:49.700,,,,,,,,,,,,,,,,,-0.05078125,14.59603425,,,,
07:58:50.008,0,31.8261579566211,,,,0.160658660017303,,,,,0.00296529468287004,0.357355782305528,0.011337211161017,1.35,1.74992738181606,1.8,,,,,,
07:58:50.176,,,,0,0,,0,11.373243681587,,,,,,,,,,,,0,0,
07:58:50.333,,,,,,,,,717,,,,,,,,,,,,,
07:58:50.454,,,,,,,,,,,,,,,,,-0.03515625,14.6359374,,,,
07:58:50.699,,,,,,,,,,1,,,,,,,,,10.1960784313725,,,
07:58:50.834,0,31.8228132492777,,,,0.163781101945371,,,,,0.00300285423173572,0.357393341854393,0.0114808125841952,1.35,1.78393766565304,1.84,,,,,,
07:58:50.933,,,,0,0,,0,11.373243681587,,,,,,,,,,,,0,0,
07:58:51.057,,,,,,,,,708,,,,,,,,,,,,,
07:58:51.189,,,,,,,,,,,,,,,,,-0.03515625,14.62562535,,,,
07:58:51.442,,,,,,,,,,1,,,,,,,,,10.1960784313725,,,
07:58:51.566,0,31.8198453349349,,,,0.163896578642736,,,,,0.00303618917771597,0.357426676800373,0.0116082620831615,1.35,1.78519546174482,1.84,,,,,,
07:58:51.701,,,,0,0,,0,11.373243681587,,,,,,,,,,,,0,0,
07:58:51.856,,,,,,,,,717,,,,,,,,,,,,,
07:58:52.244,,,,,,,,,,1,,,,,,,,,10.1960784313725,,,
07:58:52.346,0,31.8166156119466,,,,0.167459547743665,,,,,0.00307247176568018,0.357462959388338,0.011746981301725,1.35,1.82400405873927,1.88,,,,,,
07:58:52.479,,,,0,0,,0,11.373243681587,,,,,,,,,,,,0,0,
07:58:52.610,,,,,,,,,720,,,,,,,,,,,,,
07:58:52.979,,,,,,,,,,1,,,,,,,,,10.5882352941176,,,
07:58:53.113,0,31.8133699791645,,,,0.171022516844594,,,,,0.00310894050508575,0.357499428127743,0.0118864122330944,1.35,1.86281265573373,1.92,,,,,,
07:58:53.206,,,,0,0,,0,11.373243681587,,,,,,,,,,,,0,0,
07:58:53.455,,,,,,,,,,,,,,,,,-0.0078125,14.7551985,,,,
07:58:53.719,,,,,,,,,,1,,,,,,,,,10.1960784313725,,,
07:58:53.810,0,31.8104981401886,,,,0.166871917675675,,,,,0.00314121540964826,0.357531703032306,0.0120098088757082,1.35,1.81760347039723,1.89,,,,,,
07:58:54.004,,,,,,,,,715,,,,,,,,,,,,,
07:58:54.129,,,,,,,,,,,,,,,,,-0.01953125,14.69467125,,,,
07:58:54.353,,,,,,,,,,1,,,,,,,,,10.1960784313725,,,
07:58:54.475,0,31.8077455322391,,,,0.167559261959007,,,,,0.00317215581713373,0.357562643439791,0.0121281033356474,1.35,1.82509016661397,1.89,,,,,,
07:58:54.608,,,,0,0,,0,11.373243681587,,,,,,,,,,,,0,0,
07:58:54.720,,,,,,,,,726,,,,,,,,,,,,,
07:58:54.849,,,,,,,,,,,,,,,,,-0.0390625,14.6466978,,,,
07:58:55.131,,,,,,,,,,1,,,,,,,,,10.1960784313725,,,
07:58:55.327,,,,0,0,,0,11.373243681587,,,,,,,,,,,,0,0,
07:58:55.428,,,,,,,,,715,,,,,,,,,,,,,
07:58:55.527,,,,,,,,,,,,,,,,,-0.0234375,14.67046035,,,,
07:58:55.764,,,,,,,,,,1,,,,,,,,,10.1960784313725,,,
07:58:55.866,0,31.8019463008416,,,,0.168723807782978,,,,,0.0032373590122082,0.357627846634866,0.0123773947113756,1.35,1.83777464079374,1.9,,,,,,
07:58:55.990,,,,0,0,,0,11.373243681587,,,,,,,,,,,,0,0,
07:58:56.093,,,,,,,,,726,,,,,,,,,,,,,
07:58:56.404,,,,,,,,,,1,,,,,,,,,10.1960784313725,,,
07:58:56.575,0,31.7990194912499,,,,0.166947767701051,,,,,0.00327027539229044,0.357660763014948,0.012503243907344,1.35,1.81842964457486,1.88,,,,,,
07:58:56.734,,,,0,0,,0,11.373243681587,,,,,,,,,,,,0,0,
07:58:56.838,,,,,,,,,727,,,,,,,,,,,,,
07:58:56.928,,,,,,,,,,,,,,,,,-0.01171875,14.7121569,,,,
07:58:57.152,,,,,,,,,,1,,,,,,,,,10.1960784313725,,,
07:58:57.280,0,31.7961245391878,,,,0.166474611658015,,,,,0.00330283944776604,0.357693327070424,0.0126277460606439,1.35,1.81327593100914,1.88,,,,,,
07:58:57.388,,,,0,0,,0,11.373243681587,,,,,,,,,,,,0,0,
07:58:57.510,,,,,,,,,717,,,,,,,,,,,,,
07:58:57.641,,,,,,,,,,,,,,,,,-0.015625,14.7175371,,,,
07:58:57.863,,,,,,,,,,1,,,,,,,,,10.1960784313725,,,
07:58:58.055,,,,0,0,,0,11.373243681587,,,,,,,,,,,,0,0,
07:58:58.166,,,,,,,,,719,,,,,,,,,,,,,
07:58:58.361,,,,,,,,,,,,,,,,,-0.00390625,14.7381612,,,,
07:58:58.594,,,,,,,,,,1,,,,,,,,,10.1960784313725,,,
07:58:58.719,0,31.7901581341621,,,,0.167948762304296,,,,,0.00336997164809378,0.357760459270751,0.0128844126021569,1.35,1.82933268500279,1.9,,,,,,
07:58:58.845,,,,0,0,,0,11.373243681587,,,,,,,,,,,,0,0,
07:58:58.947,,,,,,,,,720,,,,,,,,,,,,,
07:58:59.076,,,,,,,,,,,,,,,,,-0.02734375,14.66239005,,,,
07:58:59.326,,,,,,,,,,1,,,,,,,,,10.1960784313725,,,
07:58:59.429,0,31.7872283440442,,,,0.167039657124609,,,,,0.00340294599385264,0.35779343361651,0.0130104834182968,1.35,1.81943052319768,1.88,,,,,,
07:58:59.564,,,,0,0,,0,11.373243681587,,,,,,,,,,,,0,0,
07:58:59.666,,,,,,,,,727,,,,,,,,,,,,,
07:58:59.851,,,,,,,,,,,,,,,,,-0.01171875,14.73502275,,,,
07:59:00.134,,,,,,,,,,1,,,,,,,,,10.1960784313725,,,
07:59:00.236,0,31.7838648844928,,,,0.168868663265698,,,,,0.00344080871904623,0.357831296341704,0.0131552439755295,1.35,1.83935243669712,1.91,,,,,,
07:59:00.380,,,,0,0,,0,11.373243681587,,,,,,,,,,,,0,0,
07:59:00.567,,,,,,,,,,,,,,,,,-0.0390625,14.61307155,,,,
07:59:00.821,,,,,,,,,,1,,,,,,,,,10.1960784313725,,,
07:59:00.926,0,31.780998164803,,,,0.168494916414766,,,,,0.00347308593128324,0.357863573553941,0.0132786494410752,1.35,1.83528150862985,1.89,,,,,,
07:59:01.050,,,,0,0,,0,11.373243681587,,,,,,,,,,,,0,0,
07:59:01.171,,,,,,,,,710,,,,,,,,,,,,,
07:59:01.292,,,,,,,,,,,,,,,,,-0.0234375,14.68570425,,,,
07:59:01.619,,,,,,,,,,1,,,,,,,,,11.3725490196078,,,
07:59:01.746,0,31.7759936459889,,,,0.247500416703957,,,,,0.00352944718961844,0.357919934812276,0.0134941354400682,1.35,2.69582577219611,2.79,,,,,,
07:59:01.874,,,,0,0,,0,11.373243681587,,,,,,,,,,,,0,0,
07:59:01.975,,,,,,,,,922,,,,,,,,,,,,,
07:59:02.095,,,,,,,,,,,,,,,,,0.00390625,14.80137855,,,,
07:59:02.339,,,,,,,,,,1,,,,,,,,,16.078431372549,,,
07:59:02.475,0,31.763895404258,,,,0.672446444519087,,,,,0.00366577183861242,0.35805625946127,0.0140153454705669,1.35,7.32442587248064,7.64,,,,,,
07:59:02.568,,,,0.00605441378607741,0.924047253714341,,0.000119922068315482,11.3733636036553,,,,,,,,,,,,0.00942814534753572,0.621371192237334,
07:59:02.707,,,,,,,,,1145,,,,,,,,,,,,,
07:59:02.830,,,,,,,,,,,,,,,,,0.04296875,14.9426088,,,,
07:59:03.127,,,,,,,,,,1,,,,,,,,,13.3333333333333,,,
07:59:03.253,0.0322947617721063,31.7600087089523,,,,0.220577191891771,,,,,0.0037133655862608,0.358103853208918,0.0141973106459509,1.35,2.40257243433958,2.53,,,,,,
07:59:03.354,,,,0.0262976264662227,8.45108623877194,,0.000526624530105296,11.3737703061171,,,,,,,,,,,,0.0285764804530377,1.864113576712,
07:59:03.475,,,,,,,,,1092,,,,,,,,,,,,,
07:59:03.597,,,,,,,,,,,,,,,,,-0.03125,14.73412605,,,,
07:59:03.850,,,,,,,,,,1,,,,,,,,,10.9803921568627,,,
07:59:03.958,0.140467914995683,31.7579771932437,,,,0.182141684405941,,,,,0.0037490793440297,0.358139566966687,0.0143338550560288,1.35,1.9839249305187,2.06,,,,,,
07:59:04.091,,,,0.0449152196674939,10.2344330297777,,0.000908657105697173,11.3741523386927,,,,,,,,,,,,0.0279400490492525,1.864113576712,
07:59:04.192,,,,,,,,,992,,,,,,,,,,,,,
07:59:04.314,,,,,,,,,,,,,,,,,-0.01171875,14.73322935,,,,
07:59:04.568,,,,,,,,,,1,,,,,,,,,10.9803921568627,,,
07:59:04.759,0.239553711475881,31.7551380111729,0,,,0.198069031445141,,,,,0.0037931306913584,0.358183618314016,0.0145022765722706,1.35,2.15740889148651,2.24,,,,,,
07:59:04.882,,,,0.0644351533207531,9.41145042908847,,0.00131769369658969,11.3745613752836,,,,,,,,,,,,0.0282495438362101,1.864113576712,
07:59:05.003,,,,,,,,,974,,,,,,,,,,,,,
07:59:05.122,,,,,,,,,,,,,,,,,-0.046875,14.62741875,,,,
07:59:05.329,,,,,,,,,,1,,,,,,,,,10.9803921568627,,,
07:59:05.441,0.343932600782582,31.752899689979,0,,,0.201283072792014,,,,,0.00383126160949194,0.358221749232149,0.0146480625115705,1.35,2.19241689515452,2.26,,,,,,
07:59:05.538,,,,0.0748506019481989,6.17411371665514,,0.00154433977101505,11.374788021358,,,,,,,,,,,,0.00953774391798701,1.24274238447467,
07:59:05.640,,,,,,,,,977,,,,,,,,,,,,,
07:59:05.761,,,,,,,,,,,,,,,,,0.00390625,0,,,,
07:59:06.013,,,,,,,,,,1,,,,,,,,,10.9803921568627,,,
07:59:06.112,0.399215610782692,31.7502370345758,0,,,0.199403002055413,,,,,0.00386844141088579,0.358258929033543,0.0147902120462396,1.35,2.1719387755102,2.25,,,,,,
07:59:06.299,,,,0.0930093064287558,9.3484895,,0.00193867068058649,11.3751823522676,,,,,,,,,,,,,1.864113576712,
07:59:06.426,,,,,,,,,946,,,,,,,,,,,,,
07:59:06.557,,,,,,,,,,,,,,,,,0.015625,14.96547465,,,,
07:59:06.783,,,,,,,,,,1,,,,,,,,,11.3725490196078,,,
07:59:06.899,0.494851348040193,31.7469736589806,0,,,0.225463257555082,,,,,0.00391768909642909,0.358308176719087,0.0149785007223773,1.35,2.45579247297713,2.59,,,,,,
07:59:07.027,,,,0.115983178328245,11.023921095898,,0.0024409736203074,11.3756846552073,,,,,,,,,,,,,2.48548476894934,
07:59:07.160,,,,,,,,,949,,,,,,,,,,,,,
07:59:07.250,,,,,,,,,,,,,,,,,-0.02734375,14.6368341,,,,
07:59:07.430,,,,,,,,,,1,,,,,,,,,15.6862745098039,,,
07:59:07.521,0.614283217452007,31.7434133553494,0,,,0.323981895753476,,,,,0.00397370038962899,0.358364188012286,0.0151926486996685,1.35,3.5288778739386,3.64,,,,,,
07:59:07.645,,,,0.135151241071454,7.67169151699327,,0.00286758091426624,11.3761112625013,,,,,,,,,,,,,2.48548476894934,
07:59:07.786,,,,,,,,,1281,,,,,,,,,,,,,
07:59:07.938,,,,,,,,,,,,,,,,,-0.03125,14.5633047,,,,
07:59:08.157,,,,,,,,,,1,,,,,,,,,13.3333333333333,,,
07:59:08.288,0.701808158679925,31.7346595248465,0,,,0.52689231927982,,,,,0.00408599613751657,0.358476483760174,0.0156219890325671,1.35,5.73902021015876,5.89,,,,,,
07:59:08.388,,,,0.169781468878275,7.07589312947839,,0.00363740762626815,11.3768810892133,,,,,,,,,,,,0.0397516035962918,3.728227153424,
07:59:08.601,,,,,,,,,,,,,,,,,-0.10546875,14.4018987,,,,
07:59:08.995,,,,,,,,,,1,,,,,,,,,24.7058823529412,,,
07:59:09.112,0.866039232837759,31.7267122276008,0,,,0.498423322705739,,,,,0.00420005608388546,0.358590543706543,0.0160580744255193,1.35,5.42893000629146,5.51,,,,,,
07:59:09.237,,,,0.20854100152616,7.48005474889886,,0.00451699458840925,11.3777606761754,,,,,,,,,,,,0.0289233667310206,3.728227153424,
07:59:09.380,,,,,,,,,537,,,,,,,,,,,,,
07:59:09.532,,,,,,,,,,,,,,,,,0.046875,14.9730966,,,,
07:59:09.724,,,,,,,,,,1,,,,,,,,,13.7254901960784,,,
07:59:09.851,1.06357712735138,31.7250127995869,0,,,0.22882877257673,,,,,0.00424699025443516,0.358637477877093,0.0162375178397819,1.35,2.49245035926637,2.63,,,,,,
07:59:09.966,,,,0.241127180875499,16.2926790192736,,0.00527161634733711,11.3785152979344,,,,,,,,,,,,0.0192765487519802,3.728227153424,
07:59:10.099,,,,,,,,,1174,,,,,,,,,,,,,
07:59:10.198,,,,,,,,,,,,,,,,,-0.04296875,14.6440077,,,,
07:59:10.399,,,,,,,,,,1,,,,,,,,,22.3529411764706,,,
07:59:10.493,1.19745970042102,31.7133797711723,0,,,0.870052411904472,,,,,0.00440233991922477,0.358792827541882,0.0168314662131721,1.35,9.47679097437241,9.78,,,,,,
07:59:10.628,,,,0.265014924648561,3.5708899936712,,0.00584256059197619,11.379086242179,,,,,,,,,,,,0.00949426786967871,3.10685596118667,
07:59:10.751,,,,,,,,,1423,,,,,,,,,,,,,
07:59:10.849,,,,,,,,,,,,,,,,,-0.01171875,14.47497975,,,,
07:59:11.157,,,,,,,,,,1,,,,,,,,,18.0392156862745,,,
07:59:11.293,1.2707066777891,31.6976950983703,0,,,0.880212230993461,,,,,0.00459789020221426,0.358988377824872,0.0175791136101258,1.35,9.58745382700795,9.78,,,,,,
07:59:11.387,,,,0.309618584907058,5.6474769920115,,0.00689121644181314,11.3801348980288,,,,,,,,,,,,,4.97096953789867,
07:59:11.479,,,,,,,,,1326,,,,,,,,,,,,,
07:59:11.589,,,,,,,,,,,,,,,,,0.0234375,15.03900405,,,,
07:59:11.873,,,,,,,,,,1,,,,,,,,,9.41176470588235,,,
07:59:11.991,1.48387166160619,31.6965374498395,0,,,0.238221045645789,,,,,0.00464408578020427,0.359034573402862,0.017755733163455,1.35,2.59475294176811,2.75,,,,,,
07:59:12.128,,,,0.363693021846628,26.083853701648,,0.00816958031070769,11.3814132618977,,,,,,,,,,,,,6.21371192237334,
07:59:12.258,,,,,,,,,1288,,,,,,,,,,,,,
07:59:12.360,,,,,,,,,,,,,,,,,0.07421875,15.4124796,,,,
07:59:12.644,,,,,,,,,,1,,,,,,,,,17.2549019607843,,,
07:59:12.807,1.64522076664216,31.6717315350483,0.242453452097821,,,1.41920355520219,,,,,0.00496565161893018,0.359356139241588,0.0189851758346558,1.35,15.4582589033889,16.79,,,,,,
07:59:12.989,,,,0.431863072514971,4.81614858457174,,0.00980415170542918,11.3830478332925,,,,,,,,,,,,,6.83508311461067,
07:59:13.106,,,,,,,,,1590,,,,,,,,,,,,,
07:59:13.260,,,,,,,,,,,,,,,,,0.02734375,14.85428385,,,,
07:59:13.667,1.85481016481234,31.6480845025461,0.512493732032278,,,1.34010289293463,,,,,0.00528580623271057,0.359676293855368,0.0202092229695223,1.35,14.5966781158555,15.28,,,,,,
07:59:13.771,,,,0.516122458306826,6.9551259116431,,0.0118291403550487,11.3850728219421,,,,,,,,,,,,0.0901213415190676,9.32056788356001,
07:59:13.880,,,,,,,,,2059,,,,,,,,,,,,,
07:59:13.971,,,,,,,,,,,,,,,,,-0.03125,14.7220206,,,,
07:59:14.248,,,,,,,,,,1,,,,,,,,,10.1960784313725,,,
07:59:14.427,2.21987343279292,31.6499353458785,0.678004846555187,,,0.203529292997956,,,,,0.00532875378853423,0.359719241411192,0.0203734243597029,1.35,2.21688319061311,2.3,,,,,,
07:59:14.554,,,,0.616361302166156,54.9537664144167,,0.0142605285480019,11.387504210135,,,,,,,,,,,,0.0894665012123284,11.184681460272,
07:59:14.698,,,,,,,,,2037,,,,,,,,,,,,,
07:59:14.825,,,,,,,,,,,,,,,,,-0.07421875,14.5417839,,,,
07:59:15.083,,,,,,,,,,1,,,,,,,,,20.3921568627451,,,
07:59:15.202,2.52152943305542,31.6279642020959,0.829827535066194,,,1.51672128218152,,,,,0.00565551636884087,0.360046003991498,0.0216227357329893,1.35,16.5204421721602,16.93,,,,,,
07:59:15.335,,,,0.726181996856945,8.19362525768886,,0.0169590973782554,11.3902027789653,,,,,,,,,,,,0.0883207698258829,12.4274238447467,
07:59:15.460,,,,,,,,,1590,,,,,,,,,,,,,
07:59:15.562,,,,,,,,,,,,,,,,,0.109375,15.94736115,,,,
07:59:15.842,,,,,,,,,,1,,,,,,,,,21.9607843137255,,,
07:59:15.998,2.84376513273165,31.6084112124229,0.977989948470194,,,1.39447650254211,,,,,0.00596361628592159,0.360354103908579,0.022800694145964,1.35,15.1889267272285,17.07,,,,,,
07:59:16.106,,,,0.855036380777156,10.6942891763913,,0.0201513653665372,11.3933950469536,,,,,,,,,,,,0.118134930446581,14.912908613696,
07:59:16.230,,,,,,,,,1796,,,,,,,,,,,,,
07:59:16.356,,,,,,,,,,,,,,,,,0.08203125,15.22820775,,,,
07:59:16.713,3.19544972028988,31.5872334594092,1.15481932883452,,,1.72296788380239,,,,,0.00630627887568032,0.360696766498338,0.0241107960253886,1.35,18.7669228507866,20.14,,,,,,
07:59:16.847,,,,0.998324189928542,10.0979387327772,,0.0237339163935395,11.3969775979806,,,,,,,,,,,,0.119710777601173,17.3983933826453,
07:59:16.941,,,,,,,,,2061,,,,,,,,,,,,,
07:59:17.060,,,,,,,,,,,,,,,,,-0.04296875,14.723814,,,,
07:59:17.239,,,,,,,,,,1,,,,,,,,,23.1372549019608,,,
07:59:17.374,3.57086504225494,31.5673854967273,1.34844311541405,,,1.85454538007603,,,,,0.0066465557929825,0.36103704341564,0.02541177676331,1.35,20.2000921772035,20.96,,,,,,
07:59:17.552,,,,1.147370748194,10.3866646818711,,0.0275017446204444,11.4007454262075,,,,,,,,,,,,0.122821626337766,19.2625069593574,
07:59:17.684,,,,,,,,,2317,,,,,,,,,,,,,
07:59:17.783,,,,,,,,,,,,,,,,,-0.0625,14.57899695,,,,
07:59:17.995,,,,,,,,,,1,,,,,,,,,10.1960784313725,,,
07:59:18.121,4.10944071017278,31.5738173815043,1.55594068392356,,,0.220717016600758,,,,,0.00669234327169172,0.361082830894349,0.025586836030659,1.35,2.40409543401407,2.47,,,,,,
07:59:18.249,,,,1.30257517312892,92.903057030303,,0.0314742430939425,11.404717924681,,,,,,,,,,,,0.126375008304968,20.505249343832,
07:59:18.371,,,,,,,,,2002,,,,,,,,,,,,,
07:59:18.502,,,,,,,,,,,,,,,,,1.09375,29.38261725,,,,
07:59:18.708,,,,,,,,,,0,,,,,,,,,19.6078431372549,,,
07:59:18.808,4.70303021416217,31.5848190254022,1.79821223629686,,,0,,,,,0.00669234327169172,0.361082830894349,0.025586836030659,1.35,0,21.38,,,,,,
07:59:18.942,,,,1.45920448524525,,,0.0355396897396979,11.4087833713267,,,,,,,,,,,,0.0998842009138775,21.1266205360694,
07:59:19.083,,,,,,,,,1630,,,,,,,,,,,,,
07:59:19.192,,,,,,,,,,,,,,,,,0.05078125,14.7794094,,,,
07:59:19.409,,,,,,,,,,1,,,,,,,,,20.3921568627451,,,
